,titleID,title,story_author,draw_author,intro,tags,interested_user_cnt,thumbnail
0,739115,앵무살수,김성진,김성진,"평범한 뱃사공으로 살고 있는 노소하. 
하지만 그의 정체는 전설적인 구파검법의 후계자다. 
이제 진시황이 남긴 비서 선근경을 향한 살수행이 시작된다.","['#판타지', '#판무']",218255,https://shared-comic.pstatic.net/thumb/webtoon/739115/thumbnail/thumbnail_IMAG21_7077747896626722102.jpg
1,808272,악의 등교,팀 더 지크,시원,"성적 우수, 용모 단정, 싸움 실력 평균 이상 그리고 약간의 정의로움. 1등급 모범생 김현성은 졸업을 앞둔 어느 날 옥상에서 떠밀려 식물인간이 되고 만다. 청각과 의식만 살아 있는 상태로 죽지도 못하고 지옥 같은 나날을 보낸 지 10년, 그는 불현듯 괴롭힘이 시작된 그날로 돌아온다.","['#액션', '#소설원작']",48526,https://shared-comic.pstatic.net/thumb/webtoon/808272/thumbnail/thumbnail_IMAG21_92f35240-3cfd-49c6-a75e-b2715f8b2d98.jpg
2,783862,마녀의 심판은 꽃이 된다,은백,서현,"악인에게 악취를 느끼는 선화는 난생처음 향기가 나는 정향을 만나게 된다.
그러나 마냥 선한 줄만 알았던 정향은 악인을 꽃으로 만드는 마녀였는데…
'혹시 죽이고 싶은 사람 있니?'","['#스릴러', '#레드스트링']",82694,https://shared-comic.pstatic.net/thumb/webtoon/783862/thumbnail/thumbnail_IMAG21_b6f9ba07-4dfb-40cc-ada9-f397489e7b6d.jpg
3,807600,악취해결사,샘샘,샘샘,"""이 지긋지긋한 마스크...!!""
태어나서 한 번도 마스크를 벗은 모습으로 나가본 적 없는 김무명.
사람들의 부정적인 감정이 내뿜는 악취를 맡을 수도, 볼 수도 있는 무명이 가장 뒤가 구리다는 소문의 명문 고등학교에 진학하게 된다.
끊임없이 마주하는 악취들과 사건들 사이에서 무명은 앞으로 이 학교에서 잘 버틸 수 있을까?","['#드라마', '#최강자전', '#2021 최강자전', '#학원물', '#성장드라마']",21615,https://shared-comic.pstatic.net/thumb/webtoon/807600/thumbnail/thumbnail_IMAG21_f1a481c2-78fb-433d-8db4-01e31b150755.jpg
4,807356,불쌍해야 하는 남자,윤병,윤병,"사람의 위치는 처음부터 정해져있다고 믿던 심연후.
하지만 사고로 인해 부상을 얻고 처음으로 다른 사람들의 관심을 받아 본다.
언제나 ‘관심 같은 것에 관심 없어-’라고 생각했지만, 이제 남들의 관심 없이는 안되게 돼버렸다...!
남들에게 관심을 받을 수 있는 유일한 방법.
‘불쌍해야만’ 남들의 관심을 얻을 수 있다면... 어디까지라도 불쌍해지겠다!",['#드라마'],9013,https://shared-comic.pstatic.net/thumb/webtoon/807356/thumbnail/thumbnail_IMAG21_7c35811d-1498-4d50-a38c-0b494502018c.jpg
5,774302,하루의 하루,김이랑,김이랑,"오하루는 다른 사람의 마음을 읽을 수 있는 초능력자다.
얼마 전, 저주 받은 능력 때문에 첫사랑도 허무하게 깨져버리고
건조한 일상을 보내고 있던 하루에게 최근 신경쓰이는 사람이 생겼다.

그 사람은 바로, 같은 과 동기인 도하루.
그녀의 마음은 도무지 보이지 않는다. 이건 혹시.. 운명..?",['#드라마'],56925,https://shared-comic.pstatic.net/thumb/webtoon/774302/thumbnail/thumbnail_IMAG21_4121973654889457249.jpg
6,783595,필생기,찬성,찬성,"생사의 갈림길에 도달한 사람에게만 초능력이 발현하는 세계.
5년 전 생긴 대형 싱크홀로 고등학생 김신관을 포함해 수많은 사람이 초능력자가 되었고, 
사람들은 싱크홀을 만든 '리피터'라는 정체불명의 물건을 찾아 나선다.

'리피터'를 둘러싼 싸움에 휘말린 김신관의 최후는..?",['#판타지'],18496,https://shared-comic.pstatic.net/thumb/webtoon/783595/thumbnail/thumbnail_IMAG21_3847254065607488822.jpg
7,784140,후궁 스캔들,기트로우,정현,"동생 때문에 억지로 황태자비 간택전에 나가게 된 화영.
이렇게 된 김에 화려하게 쫓겨날 계획을 세운다!
하지만 계속 이상하게 엮이는 황태자 신영 때문에 계획은 쉽지 않고,
오히려 황비와 황태후 눈에 들어 화영은 최고의 후보로 손꼽히게 되어 버리는데….","['#로맨스', '#동양풍판타지', '#소설원작']",119800,https://shared-comic.pstatic.net/thumb/webtoon/784140/thumbnail/thumbnail_IMAG21_a110320c-9741-482a-bfef-a265ac9734e1.jpg
8,807178,캐슬2:만인지상,정연,정연,"뒷세계 절대권력 '캐슬'을 무너뜨리기 위하여 전국의 남자들을 모아 '백의'를 조직한 특급킬러 '김신'은 
그렇게 캐슬 내부로 들어가 적과의 동침을 시작하는데.. 과연 김신은 자신이 염원하던대로 캐슬을 무너뜨리고 복수를 완성할수 있을까.",['#드라마'],168638,https://shared-comic.pstatic.net/thumb/webtoon/807178/thumbnail/thumbnail_IMAG21_28fcfb22-aae7-41b4-8767-05f6dd176b03.jpg
9,730656,사신소년,류,류,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 
화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!","['#액션', '#이능력배틀물', '#소년왕도물', '#먼치킨']",608263,https://shared-comic.pstatic.net/thumb/webtoon/730656/thumbnail/thumbnail_IMAG21_fc6d8dbf-eed2-43d0-af45-2edb3cc4244e.jpg
10,758675,그 기사가 레이디로 사는 법,아인,lnk.,"가장 가까운 친우이자 믿었던 부관의 검이 내 몸을 관통했다.
다시 눈을 떴을 땐 적국의 귀족 레이디가 되어있었다.
낯설고 연약한 타인의 몸과 잃어버린 3년의 세월, 그 사이에 망해버린 나의 조국.
배신의 아픔과 정체성의 혼란으로 정신을 차릴 수가 없었다.
그러나 나는 결국 살아가기로 했다. 루시펠라 아이딘으로써, 검을 든 귀족 레이디로서.","['#판타지', '#빙의', '#소설원작']",219084,https://shared-comic.pstatic.net/thumb/webtoon/758675/thumbnail/thumbnail_IMAG21_b5ba4df8-fff7-47a0-86f0-2960a054e03e.jpg
11,798101,왕게임,신형욱,범고래,"절대권력을 손에 넣게 된 소년의 학원액션 서스펜스!
폭력에 순응하며 비굴한 학창 시절을 보내던 고등학생 ‘황초민’.
어느 날 절연했던 친형의 사망 소식과 함께 그의 핸드폰을 갖게 된다.
형이 거대 폭력서클 「황제사단」의 단장이라는 사실을 알게 된 황초민은 그를 사칭하여 사단을 조종해 쓰레기들을 처단하기 시작하는데...
절대로 들켜선 안 될 왕게임이 시작된다!","['#액션', '#블루스트링', '#학원물', '#서스펜스']",107034,https://shared-comic.pstatic.net/thumb/webtoon/798101/thumbnail/thumbnail_IMAG21_766e3761-228a-4c04-97b8-6f0ef13cf35b.jpg
12,804055,아포크리파,은성,두만식,"구마의식에 평생을 바친 베르나르도와 도미니코는 인정받는 엑소시스트이다.
두 사람의 은퇴가 결정되자 바티칸 상층부는 그들을 한국에서 노년을 보내도록 조치한다.
낯선 이국 땅에서의 생활에 대한 긴장과 설렘도 잠시,
무언가 잘못되어 가는 것을 두 사람은 눈치챈다.","['#스릴러', '#오컬트']",31167,https://shared-comic.pstatic.net/thumb/webtoon/804055/thumbnail/thumbnail_IMAG21_e7b5bec9-be9f-484b-a5a0-3a5182aaf33f.jpg
13,616239,윌유메리미,마인드C,마인드C,"외모는 상남자, 마음은 감성소녀 윌.외모는 청순녀, 마음은 터프가이 메리! 
서울 부산 띠동갑 커플의 리얼 연애 일기",['#일상'],344656,https://shared-comic.pstatic.net/thumb/webtoon/616239/thumbnail/thumbnail_IMAG21_7c320dd0-7f6e-4645-b82b-e46752ed7375.jpg
14,772725,물어보는 사이,성은,성은,"뱀파이어에게 물리면 건강해진다?!
두통으로 의도치 않게 비호감 연예인이 된 이채이.
우연히 톱스타인 서이준이 뱀파이어이고, 그에게 물리면 한동안 건강해진다는 걸 알게 된다.
물어달라 부탁하는 채이에게 이준은 계약 연애를 제안하는데...","['#로맨스', '#아이돌', '#계약연애', '#직진남', '#인외존재', '#연예계', '#삼각관계', '#뱀파이어']",377173,https://shared-comic.pstatic.net/thumb/webtoon/772725/thumbnail/thumbnail_IMAG21_7769fa4b-5f29-4622-af74-613bda6a47ef.jpg
15,797937,순수한 동거생활,성은,플아다,"아침부터 밤까지 두근두근. 집에서도 회사에서도 꽁냥꽁냥! 
오빠의 절친이자 무섭기만 하던 집주인과 같은 회사 같은 팀에 다니게 되었습니다. 
동거만으로도 심장이 떨리는데, 이 남자.. 왜 나한테 잘하지? 무섭게.. 
고군분투 햇병아리 사회 초년생 '오소정'과 
친구의 동생을 사랑하게 된 남자 '차강우'의 옥신각신 동거 이야기.","['#로맨스', '#현실로맨스', '#연상연하', '#오피스로맨스', '#사내연애', '#소설원작']",151551,https://shared-comic.pstatic.net/thumb/webtoon/797937/thumbnail/thumbnail_IMAG21_2614c677-2b48-4d30-af5c-170964180b51.jpg
16,796980,선을 넘은 연애,서녜,서녜,"누나와 동생 같은 동갑내기 소꿉친구 '아라'와 '가람'. 
고등학교 2학년이 된 두 사람은 8살 이후 처음으로 같은 반이 되면서 예상치 못한 방향으로 관계가 변하기 시작한다. 
가람이가 그저 귀여운 아라와 그게 못마땅한 가람. 
과연 두 사람은 연애라는 선을 넘을 수 있을까?","['#로맨스', '#햇살캐', '#다정남', '#소꿉친구', '#2021 최강자전', '#하이틴', '#학원로맨스']",249666,https://shared-comic.pstatic.net/thumb/webtoon/796980/thumbnail/thumbnail_IMAG21_3545002734307981623.jpg
17,797932,청춘일지,쏘림,쏘림,"지긋지긋한 재수생활을 딛고 설레는 마음으로 들어선 대학.
대학에 대한 로망이 백만 가지쯤 되는 다봄은 첫날부터 빌런과 마주하게 되는데…
시작부터 어딘가 삐걱! 이대로 내 캠퍼스 생활 괜찮은 걸까?!","['#로맨스', '#2030연애', '#로맨스코미디', '#청춘로맨스', '#캠퍼스로맨스']",91229,https://shared-comic.pstatic.net/thumb/webtoon/797932/thumbnail/thumbnail_IMAG21_ef5d2231-8978-4ebd-8e85-8bf73437da62.jpg
18,808265,방송은 방송으로 봐,박은혁,박은혁,23살의 멀끔한 허우대의 대학생 이로운. 그는 대학생활을 위해 이중생활을 하고 있는데.. 방송과 현실을 지키기 위한 이로운의 고군분투기!,['#드라마'],20928,https://shared-comic.pstatic.net/thumb/webtoon/808265/thumbnail/thumbnail_IMAG21_9efa88c9-cd85-41c2-8c4c-8dea39c6acd9.jpg
19,805893,연기는 처음인데요?!,홍로베,앨렴,"어느 날 시아는 잘못 찾아간 연기 학원에서, 
연기에 재능이 있다는 칭찬을 듣고는 덜컥 학원에 등록해버리고 만다. 
그리고 그곳에서 같은 반 친구인 유하늘과 만나게 된다. 
시아는 매일 마주치는 하늘에게 자꾸 관심이 가지만, 
하늘의 철벽 선 긋기는 끝나지 않는다. 
오디션을 거치며 점점 연기에 진심이 되어가는 시아, 
연기 초보 시아는 과연 배우로 잘 성장할 수 있을까?","['#로맨스', '#하이틴', '#학원로맨스', '#청춘로맨스', '#연예계', '#성장드라마']",29486,https://shared-comic.pstatic.net/thumb/webtoon/805893/thumbnail/thumbnail_IMAG21_bfdc4017-7983-4474-90bc-854779bdbdbf.jpg
20,794224,밀실 마피아 게임,WONS,백지운,"평범한 고등학생이었던 강철중, 어느 날 그가 잠에서 깨어나보니 처음 보는 밀실에 갇혀 있었다. 
혼란스러운 상황에서 주변을 뒤져 발견한 것은 낡은 MP3 하나.
MP3에 남아있던 메시지로 알게 된 것은 자신이 독이 중독되어 있다는 것과 앞으로 목숨이 3시간밖에 남지 않았다는 충격적인 사실이었다. 
평소 추리 퀴즈 마니아였던 강철중은 몇 년 동안 쌓아온 추리 실력을 토대로 단서를 찾아 밀실을 탈출하려고 노력한다. 
하지만 이상과 현실은 다른 법. 
실수를 연발하다 결국 독이 퍼져 피를 토하는 급박한 상황에 이르게 된 그의 눈에 띈 마지막 단서는 과연?! 

<스트러글> <언데드킹>의 백지운 작가가 선보이는 새로운 생존 게임! 
이 지옥 같은 밀실을 탈출할 방법은 있을 것인가!","['#스릴러', '#소설원작']",20109,https://shared-comic.pstatic.net/thumb/webtoon/794224/thumbnail/thumbnail_IMAG21_c063bfcc-d189-45c3-a29d-4e453d8b134b.jpg
21,799267,"안녕, 나의 수집",하린,하린,"슈퍼 '맥시멀리스트'였던 내가 어느 날 '미니멀리즘'에 눈을 떴다?! 
이것저것 사 모으는 걸 좋아했던 맥시멀리스트 '무주'.
어느 날 포화상태가 된 방을 보고 '이대론 안되겠다'라는 생각이 들었다. 
저마다 다양한 사연을 갖고 있는 물건들을 비워내며 미니멀리스트가 되려 하는 무주와 물건의 이야기!","['#일상', '#무해한']",63301,https://shared-comic.pstatic.net/thumb/webtoon/799267/thumbnail/thumbnail_IMAG21_f522ff4f-4f7c-40bf-b9f2-f58d049d4a82.jpg
22,776542,네가 죽기를 바랄 때가 있었다,기매,아란,"끔찍하게 싫어하는 원수의 딸과 결혼하게 된 황제,
절대 좋아할 수 없다 생각했던 황후에게 예상치 못한 감정을 느끼게 된다.","['#로맨스', '#후회물', '#혐관로맨스', '#로판', '#구원서사', '#소설원작']",196200,https://shared-comic.pstatic.net/thumb/webtoon/776542/thumbnail/thumbnail_IMAG21_ca2e314b-448b-4383-980a-b6c50b1c6ca4.jpg
23,801827,랭커,신건,taibogi,"극비리로 진행되는 멤버쉽 온라인 게임 <랭커>.

우연히 랭커에 뛰어든 격투기선수 강준서.
어느 순간부터 상대가 괴물로 보였던 준서는 자신의 플레이어인 정준의 목소리를 통해서 안정을 되찾고,
정준과 함께하면서 증세를 치료하고자 마음먹는다.

하지만 랭커에는 목숨을 걸어야 하는 퀘스트뿐 아니라,
캐릭터끼리 벌이는 배틀과 사냥의 위협까지 도사리고 있다.",['#액션'],29912,https://shared-comic.pstatic.net/thumb/webtoon/801827/thumbnail/thumbnail_IMAG21_46875d4a-190f-4663-bac5-0d3003263646.jpg
24,797105,홀리데이,광진,광진,"산업화가 시작되고 지구의 온도는 계속해서 오르고 있다.
이대로는 지구가 멸망하지만 아무도 관심이 없다.
천재 소년 강마루는 지구를 구하기 위해
프로젝트 '홀리데이'를 실행한다.
전 인류를 위함이다, 강마루는 수단과 방법을 가리지 않는다.",['#드라마'],38208,https://shared-comic.pstatic.net/thumb/webtoon/797105/thumbnail/thumbnail_IMAG21_adfead7c-d54b-4769-8c7f-8d179a38562d.jpg
25,802913,이런 미친 엔딩,LEE세,LEE세,"주인공 차지호는 교육열 강한 엄마 밑에서 자라 전교 1등을 절대 놓친 적 없는 엘리트 학생이다.
인생의 모든 플랜이 엄마가 원하는 대로 움직이던 그녀에게도 남 몰래 짝사랑하는 남학생이 있었으니 그의 이름은 유찬.
어느 날 지호는 자신이 쓰던 수첩과 유찬의 수첩을 뒤바뀐 것을 계기로 그의 엄청난 비밀을 알게 되는데…
자신의 수명이 얼마 남지 않았다는 것을 깨달은 여자와 자신의 능력으로 누군가를 구할 수 있을 거라 믿었던 남자의 인생 사기 혼인 로맨스.",['#로맨스'],42240,https://shared-comic.pstatic.net/thumb/webtoon/802913/thumbnail/thumbnail_IMAG21_1c4725c3-d63a-473a-a5fb-cb707836ada4.jpg
26,798172,내곁엔 없을까,쑤녕,쑤녕,"""아무도 나와 친해지고 싶어 하지 않을 거야..""
라고 늘 생각하는 나율에게 어느 날 같은 반 전학생인 서윤이 오게 된다. 
11살 때 나율과 제일 친했지만 알 수 없는 이유와 오해로 외면했고,
지금도 여전히 그녀를 냉담하게 대한다.

늘 안개로 가득했던 나율의 하루는 맑아질 수 있을까?",['#로맨스'],87008,https://shared-comic.pstatic.net/thumb/webtoon/798172/thumbnail/thumbnail_IMAG21_8bcf6118-e095-44a1-b587-778a48caab52.jpg
27,778228,교환학생,올챙구리,올챙구리,"집안 사정으로 대학 진학을 포기한 용철. 
우연히 발견한 학생증으로 얼떨결에 한국대 신입생으로 위장했다! 
친구들도 사귀고 마음에 드는 선배도 만나 캠퍼스 라이프를 맛보는가 싶더니 웬걸? 
자퇴한 줄 알았던 학생증의 진짜 주인이 나타났다...?!
아슬아슬 짜릿한 가짜학생 사기극이 시작된다!","['#드라마', '#2020 지상최대공모전']",55092,https://shared-comic.pstatic.net/thumb/webtoon/778228/thumbnail/thumbnail_IMAG21_4051047668904440884.jpg
28,803123,연애 연기대상,김충전,일공팔,"국내 최고의 예술대학에 다니는 감독 지망생 '지은'. 
인지도가 없는 지은은 연기과 수석 '재하'를 캐스팅해 작품도 성공시키고 학교에서 이름도 날리고 싶다. 
반면 재하는 지은을 이용해 싫어하는 선배를 치워버리고자 연애 연기를 제안한다. 
연기 천재에게 속아가며 학교생활과 연애, 모두 완성하고자 하는 지은. 
과연 두마리 토끼를 잡을 수 있을까?","['#로맨스', '#고자극로맨스', '#2030연애', '#로맨스코미디', '#계약연애', '#캠퍼스로맨스']",22987,https://shared-comic.pstatic.net/thumb/webtoon/803123/thumbnail/thumbnail_IMAG21_4a7c5fbd-fe54-484c-a2e6-0ec548fbbb5c.jpg
29,772243,모스크바의 여명,이샨오,황장미,"21세의 피아니스트 이시윤.
사고로 인해 피아노를 더 이상 칠 수 없게 된 삶을 비관하다 죽음을 택했지만,
알아들을 수 없는 외국어로 얘기하는 갑부 집안에서
소녀 '타티아나'로 눈을 뜬다.
신이 주신 기회인 걸까? 아니면 저주인 걸까?
성별이 바뀐 게 뭐 대수냐! 손만 멀쩡하다면 다시 피아노를 칠 수 있어!
어차피 이렇게 된 거 '타티아나'로서 못다 한 꿈을 이뤄보자!","['#드라마', '#힐링', '#소설원작']",64309,https://shared-comic.pstatic.net/thumb/webtoon/772243/thumbnail/thumbnail_IMAG21_3918807214864216674.jpg
30,773473,전설의 화석,청종,아뷰,"3년 간의 고생 끝에 북부의 마왕을 쓰러뜨리고 집에 돌아온 애쉴리 루테.
하지만 언니 카넬리언의 명령으로 로지나 아카데미에 복학하게 된다.
최대한 평범하고 조용하게 아카데미 생활을 마무리하려 하지만, 그녀는 이미 유일무이한 복학생으로 유명해져있었다. 게다가 제 2황자 루크와 공작가 영애 벨로크가 애쉴리에게 접근하면서 새내기들의 이목은 더욱 더 집중되는데... '전설의 화석' 애쉴리는 풋풋한 새내기들 사이에서 무사히 졸업 할 수 있을까?","['#판타지', '#소설원작']",52867,https://shared-comic.pstatic.net/thumb/webtoon/773473/thumbnail/thumbnail_IMAG21_05b29d26-bae0-489e-a2e2-d18034b84731.jpg
31,802682,여신님의 호랑이 공략법,아완,청라,"연인에게 배신당해 비참한 죽음을 맞은 태양신 모하. 모하는 자신이 정체 모를 여인의 몸에 빙의 된 채, 1년 전 과거로 돌아와있음을 깨닫게 된다. 지난 생의 비극을 막기 위해 고군분투하는 모하. 하지만 예기치 못하게 과거 자신의 수하였던 두 마리의 호랑이 신수가 그녀를 향해 열렬한 구애를 펼쳐오는데.","['#로맨스', '#타임슬립']",43720,https://shared-comic.pstatic.net/thumb/webtoon/802682/thumbnail/thumbnail_IMAG21_2b6bb044-08d6-443a-aa0f-672f2429066a.jpg
32,774451,아빠같은 남자,이수민,이수민,"“마음에 드실거예요. 아빠같은 남자거든요.”
사이코패스 성격을 숨기고 살아가는 로펌대표 묘인준은 자신의 본성을 잘 감춘 채 재력과 권력, 그리고 겉보기에 화목한 가정까지 모든 걸 갖추고 살아가고 있다. 
어느 날 끔찍히 사랑하는 외동딸 수진이 아버지 묘인준에게 결혼할 남자(정이현)를 소개하게 되는데, 묘인준은 그 순간 딸의 남자가 자신과 같은 부류의 인간임을 알아본다. 
자신이 이룬 모든 것의 상징과도 같은 딸을 향해 접근하는 것은 물론, 여러 의심스러운 상황에서 계속 마주치게 되는 정이현...
묘인준은 그에게 딸을 뺏길 수 없다는 생각을 하게 되지만, 자신의 두 얼굴을 들키지 않으면서 딸을 지키기란 쉽지 않다. 
거기에 더해 자신과 자신의 회사 법무법인 노블의 주변에서는 끊임없이 잡음이 들려오기 시작하고, 묘인준의 내재된 본성이 서서히 모습을 드러내며 상황은 점점 복잡해진다.",['#드라마'],27137,https://shared-comic.pstatic.net/thumb/webtoon/774451/thumbnail/thumbnail_IMAG21_dfacd585-dc48-410e-b91d-1a3131a4c54d.jpg
33,808388,해골협객,성불예정,준1,"고등학교 선생님이었던 김서준. 주식과 코인으로 인생의 쓴맛을 보던 김서준은 수학여행에서 수많은 금화를 발견한다. 하지만 금화를 줍던 순간 김서준은 저주를 받아 무협 세계로 떨어진다.
평생 써도 남을 금화를 가지고 무협 세상에서 잘 먹고 잘 살고 싶은 김서준과 그런 그를 어떻게든 굴려먹고 싶어 하는 시스템. 그리고 김서준보다 먼저 무림세계에 찾아온 ‘현대의 인물’까지.
지금부터 무협에 해골을 곁들인 김서준의 무림 일대기가 시작됩니다.","['#무협/사극', '#차원이동', '#좀비', '#판무', '#빙의']",17272,https://shared-comic.pstatic.net/thumb/webtoon/808388/thumbnail/thumbnail_IMAG21_cc163817-f875-4d54-9690-2dfe20a4c5a3.jpg
34,750184,나쁜사람,둠스,둠스,"착한 남자가 좋다는 그녀의 이상형이 되기 위해 10년 동안 노력했다. 
그런데! 갑자기 나쁜 남자가 좋다는 그녀...

오늘부터 난... 나쁜 남자로 다시 태어난다.","['#액션', '#학원물']",393789,https://shared-comic.pstatic.net/thumb/webtoon/750184/thumbnail/thumbnail_IMAG21_adfbd65f-18fa-4268-81db-ec88ae4aa8b1.jpg
35,807655,너와 XX,뉸,뉸,"데이팅 앱? 그거 그냥 가볍게 즐기는 앱 아냐?
어느새 이성을 만나는데 대중화되어버린 데이팅 앱.
친구 사이인 원아와 지희도 우연히 XX라는 데이팅 앱을 사용하게 된다
데이팅 앱으로 다양한 남자들을 만나게 되는 지희와 남사친과 XX로 만난 남자 사이에서 고민하는 원아
과연 그녀들은 진실한 사랑을 찾을 수 있을까?",['#로맨스'],12528,https://shared-comic.pstatic.net/thumb/webtoon/807655/thumbnail/thumbnail_IMAG21_d962d301-4188-46d7-89dc-77aa4c9373a5.jpg
36,778967,랑데뷰,제로,제로,"내향적이고 소심한 성격이 고민인 하민이는 
카페 '랑데뷰'에서 조금 특이한 사람들을 만나게 된다. 
28살 동갑내기 친구들의 맵단짠 감성 시트콤!","['#드라마', '#감성드라마']",118846,https://shared-comic.pstatic.net/thumb/webtoon/778967/thumbnail/thumbnail_IMAG21_b0341594-06f3-4b2e-9a3d-da333cae2880.jpg
37,805737,황후를 훔친 이는 누구인가,핀쿠,뮬리,"흩날리는 매서운 눈발.
그 속에 덩그러니 남겨진 로젤린은 기꺼이 죽음을 받아들이기로 했다.



살아 있을 이유가 없었다.
가족도, 친구도, 욕망도 남아 있지 않았으니….

고통스러운 추위 속에서 이렇게 얼어 죽는 것도 나쁘지 않겠구나 싶던 그 때,
적국의 대장군, 타몬 크라시스가 버려진 그녀를 훔쳐 달아났다.","['#로맨스', '#로판', '#소설원작']",130083,https://shared-comic.pstatic.net/thumb/webtoon/805737/thumbnail/thumbnail_IMAG21_c72b400d-fc29-4928-828f-56b3629ce352.jpg
38,799165,나의 불편한 상사,탄지,남은경,"결혼까지 생각했던 남자친구에게 잠수이별을 당한 세라,
이직 첫날 새 직장에서 남자친구의 뒤통수를 발견하고 냅다 커피를 부었는데
알고 보니 생판 처음 보는 남자, 그리고 앞으로 매일 봐야 할 자신의 상사였다?
일생일대 최대의 위기에 봉착한 오세라의 오피스 로맨스 코미디.","['#로맨스', '#오피스로맨스', '#소설원작']",85492,https://shared-comic.pstatic.net/thumb/webtoon/799165/thumbnail/thumbnail_IMAG21_e4cf53a5-8d69-435d-95eb-a68a0128580e.jpg
39,758439,던전 씹어먹는 아티팩트,엄키,제로워터,"“내가 이 아티팩트를 만진 순간 너희도 끝장난 거야!” 
억울하게 죽은 던전 탐험가, 재앙급 아티팩트와 함께 사이다 복수극 시작! 
죽음의 문턱을 넘어 두 번째 기회를 거머쥔 스테치 아텔리어. 
그가 ‘메멘토 모템’의 공생자로 기나긴 복수의 여정을 시작한다.","['#판타지', '#복수극', '#먼치킨', '#소설원작']",176353,https://shared-comic.pstatic.net/thumb/webtoon/758439/thumbnail/thumbnail_IMAG21_3834868071364834100.jpg
40,801475,세레나,정이나,정이나,"""너는 절대로 내 세레니티의 주인이 될 수 없어."" 
세레니티 가문의 유일한 상속자가 된 세레나. 
위태로워진 가문을 살리기 위해, 그녀의 할머니는 그녀를 왕국에서 가장 증오하는 남자와 결혼시켜버렸다. 
무너져가던 세레나를 위로할 수 있는 건 오직 그녀의 애첩 프리드릭 뿐. 
아름답고 찬란했던 세레니티의 그 여름날, 뜨거운 증오와 사랑으로 얽혀버린 세 사람의 이야기.","['#로맨스', '#고자극로맨스', '#혐관로맨스', '#선결혼후연애']",331846,https://shared-comic.pstatic.net/thumb/webtoon/801475/thumbnail/thumbnail_IMAG21_63818a49-407c-4d1d-8f9a-e541285abdd9.jpg
41,804160,전남편의 미친개를 길들였다,철무장미,자개,"""아버지, 제게 미쉘 알랑케스를 절단낼 기회를 주세요."" 

죽음을 예감한 순간 라인하르트는 소원을 되뇌였다.
 
정신을 차려 보니, 15년 전 아버지의 장례식으로 돌아와 있었다.
아버지를 죽게 한 원흉인 황태자, 미쉘 알랑케스에게 이혼당하던 그때로.
 
라인하르트는 미쉘의 다리를 찌르고 그로 인해 변방의 영지로 쫓겨나게 된다.
험난한 여정 중, 그녀는 뜻밖의 인물과 조우하게 되는데…….
 
그녀가 주워 온 더럽고 불쌍한 아이.
이전 생에서 그는 전쟁 영웅이자 황제의 사생아,
전남편이 길들였던 미친개였다.","['#로맨스', '#소설원작']",165431,https://shared-comic.pstatic.net/thumb/webtoon/804160/thumbnail/thumbnail_IMAG21_335a77d2-bbcd-4766-83f6-8d90120e9379.jpg
42,799250,헥토파스칼,버퍼링,길성근,"전설로 불리던 싸움꾼 박한준.
더 이상 잃을 것도 없어 좌절하던 그에게 막대한 돈이 주어진다.
눈 에는 눈, 이 에는 이!
내가 당한 것만큼 반드시 되갚아 주겠다!
받은 것보다 더 돌려주는 통쾌한 복수,
그의 거침없는 분노가 폭발한다!","['#액션', '#복수극', '#느와르']",91292,https://shared-comic.pstatic.net/thumb/webtoon/799250/thumbnail/thumbnail_IMAG21_cc84475a-58c8-4e66-a26b-2a08be6a1f24.jpg
43,698918,원주민 공포만화,원주민,원주민,"끝날 때까지 끝난 것이 아니다!
마지막까지 방심할 수 없는 다양한 에피소드.
당신의 상상을 뛰어넘는 본격 반전 공포 스릴러가 온다!","['#스릴러', '#괴담']",295838,https://shared-comic.pstatic.net/thumb/webtoon/698918/thumbnail/thumbnail_IMAG21_3689346629442483042.jpg
44,809006,동경과 거짓말,오한,오한,"음악을 순수히 동경하는 편입생, 에델바이스밀런.
그러나 음악 학원에 계속해서 다니고 싶다면 자기 대신 후계자인 척하라는
후계자의 협박을 받고 가짜 신분을 유지하기 위해 고군분투한다.","['#드라마', '#음악', '#2021 지상최대공모전', '#성장드라마', '#구원서사']",7062,https://shared-comic.pstatic.net/thumb/webtoon/809006/thumbnail/thumbnail_IMAG21_8d060889-e212-47cb-b4e7-0715c866f0d1.jpg
45,796466,영웅&마왕&악당,모모,무영자,"신들의 가호를 받아 악을 처단하는 고결한 ‘영웅’.
악마의 힘을 받아 태어난 강력한 마족 최후의 생존자 ‘마왕’.
악의 조직을 전전하는 숙련된 삼류 ‘악당’.

악당 생활도 이젠 끝이다. 은퇴해서 편안한 여생을 보내려 했더니
우연히 주운 녀석은 마왕이고, 영웅 녀석은 은혜를 갚겠답시고 찾아와
내 편안한 은퇴 생활을 망치고 있다!

악당을 가호하는 아흔아홉 악마시여….
신의 축복이나 받고 죽으소서!","['#판타지', '#까칠남', '#소설원작']",67287,https://shared-comic.pstatic.net/thumb/webtoon/796466/thumbnail/thumbnail_IMAG21_2cf2568c-a1c6-4c4f-9a21-94b7c8136893.jpg
